,cfg_id,bow,bigram,lemmatize,remove_stopwords,rating,length,tense,sentiment1,sentiment2,db_comment_column_name,Mean_Precision,Mean_Recall,Mean_F1Score,Mean_Time,label,value
47,bow-lemmatize-rating,True,False,True,False,True,False,False,False,False,lemmatized_comment,0.7047180720516301,0.8244612340816163,0.7593298916911305,5.0637000560760494,Not_Bug,meanscores
48,bigram-rating-sentiment1,False,True,False,False,True,False,False,True,False,comment,0.9123705167006384,0.42871301141205853,0.5825522928900323,0.994599986076355,Not_Bug,meanscores
49,bigram-lemmatize-remove_stopwords-rating-tense-sentiment2,False,True,True,True,True,False,True,False,True,stopwords_removal_lemmatization,0.8075936755491435,0.5762186021119654,0.6716191103757565,0.7299000263214112,Not_Bug,meanscores
50,bow-remove_stopwords,True,False,False,True,False,False,False,False,False,stopwords_removal,0.7081880893341234,0.8507230903089796,0.7719459022310263,5.876599955558777,Not_Bug,meanscores
51,bow-lemmatize-remove_stopwords-rating-tense-sentiment1,True,False,True,True,True,False,True,True,False,stopwords_removal_lemmatization,0.6852849463297858,0.8522580654759399,0.7592388738188165,3.710900020599365,Not_Feature,meanscores
52,bigram,False,True,False,False,False,False,False,False,False,comment,0.9161570686512488,0.3845018140156386,0.537804744599489,0.7937999963760376,Not_Feature,meanscores
53,bow-rating-sentiment1,True,False,False,False,True,False,False,True,False,comment,0.6718428580937914,0.8515448863186397,0.7504967583582753,5.0327999830245975,Not_Feature,meanscores
54,bow-bigram,True,True,False,False,False,False,False,False,False,comment,0.7818339949879735,0.7610004664094754,0.7706857994588242,5.898799991607666,Not_Feature,meanscores
55,bow-bigram-remove_stopwords-rating-tense-sentiment1,True,True,False,True,True,False,True,True,False,stopwords_removal,0.7521679105790016,0.8103361364390895,0.7782854078528908,4.603000020980835,Not_Feature,meanscores
56,bow-bigram-tense-sentiment1,True,True,False,False,False,False,True,True,False,comment,0.7914087036666347,0.7681417352680839,0.7791813277960749,5.984300017356873,Not_Feature,meanscores
57,bow-lemmatize-remove_stopwords,True,False,True,True,False,False,False,False,False,stopwords_removal_lemmatization,0.6583187601649546,0.8553574514368988,0.7425062787975201,3.463700079917908,Not_Feature,meanscores
58,bow-bigram-lemmatize-rating-tense,True,True,True,False,True,False,True,False,False,lemmatized_comment,0.7788640032917656,0.7495114343935976,0.7633909232383717,4.534800052642822,Not_Feature,meanscores
59,bow-lemmatize,True,False,True,False,False,False,False,False,False,lemmatized_comment,0.6744028630508281,0.8344179221476622,0.7453088973115216,3.499800014495849,Not_Feature,meanscores
60,bow-rating-tense-sentiment1,True,False,False,False,True,False,True,True,False,comment,0.6930074540525935,0.8470174090551221,0.7611263462594261,5.122399997711182,Not_Feature,meanscores
61,bow,True,False,False,False,False,False,False,False,False,comment,0.6672685526683638,0.8366521141464075,0.7414601367710365,4.7875,Not_Feature,meanscores
62,bow-bigram-lemmatize-remove_stopwords,True,True,True,True,False,False,False,False,False,stopwords_removal_lemmatization,0.7436985340046159,0.8211154198239771,0.7797604202306448,3.998800015449524,Not_Feature,meanscores
63,bow-lemmatize-remove_stopwords-rating-tense-sentiment2,True,False,True,True,True,False,True,False,True,stopwords_removal_lemmatization,0.6932894241426459,0.8555459764540693,0.7649664308129049,3.4289999961853033,Not_Feature,meanscores
64,bow-lemmatize-rating,True,False,True,False,True,False,False,False,False,lemmatized_comment,0.6564376003434653,0.8254621097097763,0.7305344146813157,3.752199959754944,Not_Feature,meanscores
65,bigram-rating-sentiment1,False,True,False,False,True,False,False,True,False,comment,0.9187388492626412,0.3809677051395893,0.536209300518186,0.7715999603271484,Not_Feature,meanscores
66,bigram-lemmatize-remove_stopwords-rating-tense-sentiment2,False,True,True,True,True,False,True,False,True,stopwords_removal_lemmatization,0.8198232535987875,0.43761764262024816,0.5664420026785055,0.6200000047683716,Not_Feature,meanscores
67,bow-remove_stopwords,True,False,False,True,False,False,False,False,False,stopwords_removal,0.6414389573849193,0.8961223067161452,0.746496082984676,3.6618999481201167,Not_Feature,meanscores
68,bow-lemmatize-remove_stopwords-rating-tense-sentiment1,True,False,True,True,True,False,True,True,False,stopwords_removal_lemmatization,0.8210530819394819,0.6338610847696294,0.7148481062632693,4.316899991035461,Not_Rating,meanscores
69,bigram,False,True,False,False,False,False,False,False,False,comment,0.5871043982562393,0.9295797854095929,0.7183085761440153,0.8936000108718872,Not_Rating,meanscores
70,bow-rating-sentiment1,True,False,False,False,True,False,False,True,False,comment,0.8224482746111986,0.6124465756271149,0.7010383963887985,5.9848999977111825,Not_Rating,meanscores
71,bow-bigram,True,True,False,False,False,False,False,False,False,comment,0.7840496420643772,0.7540479703044709,0.7679451822737454,7.071600008010863,Not_Rating,meanscores
72,bow-bigram-remove_stopwords-rating-tense-sentiment1,True,True,False,True,True,False,True,True,False,stopwords_removal,0.7931074140402871,0.7303119214552221,0.7599742560081514,5.579299950599671,Not_Rating,meanscores
73,bow-bigram-tense-sentiment1,True,True,False,False,False,False,True,True,False,comment,0.7943819087291647,0.7676375536838902,0.7801953047403442,6.938199996948242,Not_Rating,meanscores
74,bow-lemmatize-remove_stopwords,True,False,True,True,False,False,False,False,False,stopwords_removal_lemmatization,0.8042245805102735,0.5828977180317796,0.6751235616972808,3.977500033378601,Not_Rating,meanscores
75,bow-bigram-lemmatize-rating-tense,True,True,True,False,True,False,True,False,False,lemmatized_comment,0.7760631332718193,0.759290816434558,0.7668755690756468,5.337000012397767,Not_Rating,meanscores
76,bow-lemmatize,True,False,True,False,False,False,False,False,False,lemmatized_comment,0.7798464775793478,0.575656708872901,0.6612570392227661,4.578000020980835,Not_Rating,meanscores
77,bow-rating-tense-sentiment1,True,False,False,False,True,False,True,True,False,comment,0.8215672036800903,0.6274026253913749,0.7092245244077086,8.182999968528748,Not_Rating,meanscores
78,bow,True,False,False,False,False,False,False,False,False,comment,0.7926379052441472,0.5814166130118816,0.6685534299304828,6.57350001335144,Not_Rating,meanscores
79,bow-bigram-lemmatize-remove_stopwords,True,True,True,True,False,False,False,False,False,stopwords_removal_lemmatization,0.8075252643149623,0.7001971033666395,0.749522259831966,5.034999990463257,Not_Rating,meanscores
80,bow-lemmatize-remove_stopwords-rating-tense-sentiment2,True,False,True,True,True,False,True,False,True,stopwords_removal_lemmatization,0.8345407270058217,0.6445780988055554,0.7260687755012769,4.126199984550476,Not_Rating,meanscores
81,bow-lemmatize-rating,True,False,True,False,True,False,False,False,False,lemmatized_comment,0.7906575691982901,0.6164411004490971,0.6918830514439145,4.359800004959107,Not_Rating,meanscores
82,bigram-rating-sentiment1,False,True,False,False,True,False,False,True,False,comment,0.6480379152280553,0.9108932030949191,0.7568030739466044,0.8474999666213989,Not_Rating,meanscores
83,bigram-lemmatize-remove_stopwords-rating-tense-sentiment2,False,True,True,True,True,False,True,False,True,stopwords_removal_lemmatization,0.6441157488204738,0.8749622730602594,0.7413023122022839,0.678000020980835,Not_Rating,meanscores
84,bow-remove_stopwords,True,False,False,True,False,False,False,False,False,stopwords_removal,0.8212252301455853,0.6033234236760437,0.6950056198563331,4.273299980163574,Not_Rating,meanscores
85,bow-lemmatize-remove_stopwords-rating-tense-sentiment1,True,False,True,True,True,False,True,True,False,stopwords_removal_lemmatization,0.7682511120680033,0.8968592086285483,0.82700748037666,4.682599973678589,Not_UserExperience,meanscores
86,bigram,False,True,False,False,False,False,False,False,False,comment,0.9848358585858584,0.4149105325894412,0.5795048020711286,0.9340999603271484,Not_UserExperience,meanscores
87,bow-rating-sentiment1,True,False,False,False,True,False,False,True,False,comment,0.7269795109336047,0.8554292379478923,0.7854505325605412,6.720100045204163,Not_UserExperience,meanscores
88,bow-bigram,True,True,False,False,False,False,False,False,False,comment,0.9025333651953578,0.7555930748377968,0.8220411189801856,7.592500019073486,Not_UserExperience,meanscores
89,bow-bigram-remove_stopwords-rating-tense-sentiment1,True,True,False,True,True,False,True,True,False,stopwords_removal,0.8790977648137602,0.7826724630944119,0.8276029643417007,6.301000046730041,Not_UserExperience,meanscores
90,bow-bigram-tense-sentiment1,True,True,False,False,False,False,True,True,False,comment,0.8983577902332801,0.7870775021917618,0.8386655554368423,7.670300030708313,Not_UserExperience,meanscores
91,bow-lemmatize-remove_stopwords,True,False,True,True,False,False,False,False,False,stopwords_removal_lemmatization,0.6900592624640262,0.901551970877708,0.780612723321153,4.7052000045776365,Not_UserExperience,meanscores
92,bow-bigram-lemmatize-rating-tense,True,True,True,False,True,False,True,False,False,lemmatized_comment,0.8872173317430747,0.7605376341267068,0.8181245749221371,5.76010000705719,Not_UserExperience,meanscores
93,bow-lemmatize,True,False,True,False,False,False,False,False,False,lemmatized_comment,0.7018103396413793,0.8778874370609726,0.7794473073996456,4.678099989891051,Not_UserExperience,meanscores
94,bow-rating-tense-sentiment1,True,False,False,False,True,False,True,True,False,comment,0.7445770074011262,0.8709612117295259,0.8024967637481204,6.762299966812134,Not_UserExperience,meanscores
95,bow,True,False,False,False,False,False,False,False,False,comment,0.6969137651941086,0.8780240019446589,0.7761808661068906,6.307099986076355,Not_UserExperience,meanscores
96,bow-bigram-lemmatize-remove_stopwords,True,True,True,True,False,False,False,False,False,stopwords_removal_lemmatization,0.8805995872534403,0.7842723178298872,0.829410293924218,5.463900017738342,Not_UserExperience,meanscores
97,bow-lemmatize-remove_stopwords-rating-tense-sentiment2,True,False,True,True,True,False,True,False,True,stopwords_removal_lemmatization,0.7503658353610039,0.8912866421467418,0.8141848866772617,4.500100040435791,Not_UserExperience,meanscores
98,bow-lemmatize-rating,True,False,True,False,True,False,False,False,False,lemmatized_comment,0.7216107262424215,0.8841721967978406,0.7934636278191126,4.88800003528595,Not_UserExperience,meanscores
99,bigram-rating-sentiment1,False,True,False,False,True,False,False,True,False,comment,0.9708976119938396,0.5937101309722861,0.7355511530622586,0.9289999961853028,Not_UserExperience,meanscores
100,bigram-lemmatize-remove_stopwords-rating-tense-sentiment2,False,True,True,True,True,False,True,False,True,stopwords_removal_lemmatization,0.8740472977156714,0.6910638755434303,0.7702663942531054,0.7224999904632569,Not_UserExperience,meanscores
101,bow-remove_stopwords,True,False,False,True,False,False,False,False,False,stopwords_removal,0.6773215570396713,0.8953660654090422,0.7703405042512933,5.112800002098084,Not_UserExperience,meanscores
102,bow-lemmatize-remove_stopwords-rating-tense-sentiment1,True,False,True,True,True,False,True,True,False,stopwords_removal_lemmatization,0.6935431310066453,0.8566828881135992,0.7662160858711294,4.316899991035461,Rating,meanscores
103,bigram,False,True,False,False,False,False,False,False,False,comment,0.8503858594042418,0.3745421371955581,0.5153499787896094,0.8936000108718872,Rating,meanscores
104,bow-rating-sentiment1,True,False,False,False,True,False,False,True,False,comment,0.6828777262850527,0.865277163930652,0.7626785862114058,5.9848999977111825,Rating,meanscores
105,bow-bigram,True,True,False,False,False,False,False,False,False,comment,0.7575642682114176,0.7870803382379384,0.7711944819393921,7.071600008010863,Rating,meanscores
106,bow-bigram-remove_stopwords-rating-tense-sentiment1,True,True,False,True,True,False,True,True,False,stopwords_removal,0.7527243749524499,0.811948633384233,0.7808301631643948,5.579299950599671,Rating,meanscores
107,bow-bigram-tense-sentiment1,True,True,False,False,False,False,True,True,False,comment,0.7666564611518146,0.7940852476460108,0.7795280284632169,6.938199996948242,Rating,meanscores
108,bow-lemmatize-remove_stopwords,True,False,True,True,False,False,False,False,False,stopwords_removal_lemmatization,0.6801005354309149,0.8621783871783872,0.7600443461963141,3.977500033378601,Rating,meanscores
109,bow-bigram-lemmatize-rating-tense,True,True,True,False,True,False,True,False,False,lemmatized_comment,0.7576002239430794,0.7731951278739096,0.7646931222748152,5.337000012397767,Rating,meanscores
110,bow-lemmatize,True,False,True,False,False,False,False,False,False,lemmatized_comment,0.6557959868585955,0.8343997102722975,0.7333107802274859,4.578000020980835,Rating,meanscores
111,bow-rating-tense-sentiment1,True,False,False,False,True,False,True,True,False,comment,0.6783608394254658,0.8507158365199038,0.7534228379127191,8.182999968528748,Rating,meanscores
112,bow,True,False,False,False,False,False,False,False,False,comment,0.6717294767536796,0.8456419972216741,0.7477067755245549,6.57350001335144,Rating,meanscores
113,bow-bigram-lemmatize-remove_stopwords,True,True,True,True,False,False,False,False,False,stopwords_removal_lemmatization,0.7253646379076345,0.8241306927032571,0.7713162327342958,5.034999990463257,Rating,meanscores
114,bow-lemmatize-remove_stopwords-rating-tense-sentiment2,True,False,True,True,True,False,True,False,True,stopwords_removal_lemmatization,0.7143809010854927,0.8739159546818926,0.7853776932357832,4.126199984550476,Rating,meanscores
115,bow-lemmatize-rating,True,False,True,False,True,False,False,False,False,lemmatized_comment,0.6878585024680236,0.8391484025794552,0.7550883967830908,4.359800004959107,Rating,meanscores
116,bigram-rating-sentiment1,False,True,False,False,True,False,False,True,False,comment,0.8481243073352932,0.4968210559724149,0.6257136368012995,0.8474999666213989,Rating,meanscores
117,bigram-lemmatize-remove_stopwords-rating-tense-sentiment2,False,True,True,True,True,False,True,False,True,stopwords_removal_lemmatization,0.811369136422685,0.5268392761985463,0.6368445064424216,0.678000020980835,Rating,meanscores
118,bow-remove_stopwords,True,False,False,True,False,False,False,False,False,stopwords_removal,0.6855892238402425,0.8683335199680599,0.7658077971434609,4.273299980163574,Rating,meanscores
119,bow-lemmatize-remove_stopwords-rating-tense-sentiment1,True,False,True,True,True,False,True,True,False,stopwords_removal_lemmatization,0.8719469329655452,0.7224661141242212,0.7892292038975685,4.682599973678589,UserExperience,meanscores
120,bigram,False,True,False,False,False,False,False,False,False,comment,0.6404111008023579,0.9940498878337091,0.777719294165913,0.9340999603271484,UserExperience,meanscores
121,bow-rating-sentiment1,True,False,False,False,True,False,False,True,False,comment,0.8122070965021182,0.6597692514057844,0.7271560249359046,6.720100045204163,UserExperience,meanscores
122,bow-bigram,True,True,False,False,False,False,False,False,False,comment,0.7930641877546976,0.919673662521584,0.8513588923895957,7.592500019073486,UserExperience,meanscores
123,bow-bigram-remove_stopwords-rating-tense-sentiment1,True,True,False,True,True,False,True,True,False,stopwords_removal,0.8031827247750699,0.8919269637367864,0.8447907594097952,6.301000046730041,UserExperience,meanscores
124,bow-bigram-tense-sentiment1,True,True,False,False,False,False,True,True,False,comment,0.8089651418226221,0.9099171892126444,0.8561766565337899,7.670300030708313,UserExperience,meanscores
125,bow-lemmatize-remove_stopwords,True,False,True,True,False,False,False,False,False,stopwords_removal_lemmatization,0.8592311835096866,0.5977198645461677,0.7035158888384436,4.7052000045776365,UserExperience,meanscores
126,bow-bigram-lemmatize-rating-tense,True,True,True,False,True,False,True,False,False,lemmatized_comment,0.7939232357432686,0.9051613979133007,0.8452672542823749,5.76010000705719,UserExperience,meanscores
127,bow-lemmatize,True,False,True,False,False,False,False,False,False,lemmatized_comment,0.8356517637874485,0.6229728500652201,0.7127331460714817,4.678099989891051,UserExperience,meanscores
128,bow-rating-tense-sentiment1,True,False,False,False,True,False,True,True,False,comment,0.8344000506177152,0.6841888216770763,0.7513147510705362,6.762299966812134,UserExperience,meanscores
129,bow,True,False,False,False,False,False,False,False,False,comment,0.8442632501597782,0.6292884053152978,0.7193312839778756,6.307099986076355,UserExperience,meanscores
130,bow-bigram-lemmatize-remove_stopwords,True,True,True,True,False,False,False,False,False,stopwords_removal_lemmatization,0.8085969792323379,0.8954178686895735,0.8495654019118215,5.463900017738342,UserExperience,meanscores
131,bow-lemmatize-remove_stopwords-rating-tense-sentiment2,True,False,True,True,True,False,True,False,True,stopwords_removal_lemmatization,0.8715803187327896,0.7149180303992142,0.7849215855089025,4.500100040435791,UserExperience,meanscores
132,bow-lemmatize-rating,True,False,True,False,True,False,False,False,False,lemmatized_comment,0.833121234001435,0.6278711935327521,0.7135997508919625,4.88800003528595,UserExperience,meanscores
133,bigram-rating-sentiment1,False,True,False,False,True,False,False,True,False,comment,0.7081582165873214,0.9818458314331371,0.8222424069227413,0.9289999961853028,UserExperience,meanscores
134,bigram-lemmatize-remove_stopwords-rating-tense-sentiment2,False,True,True,True,True,False,True,False,True,stopwords_removal_lemmatization,0.7520082320219107,0.9029092033378442,0.8196015252065296,0.7224999904632569,UserExperience,meanscores
135,bow-remove_stopwords,True,False,False,True,False,False,False,False,False,stopwords_removal,0.8472136357983706,0.5720907011009514,0.680984949571611,5.112800002098084,UserExperience,meanscores
