,10_fold,1_fold,2_fold,3_fold,4_fold,5_fold,6_fold,7_fold,8_fold,9_fold,Mean_F1Score,Mean_Precision,Mean_Recall,Mean_Time,bigram,bow,cfg_id,db_comment_column_name,label,lemmatize,length,rating,remove_stopwords,sentiment1,sentiment2,tense,value
56,0.7857142857142857,0.8476190476190476,0.8981481481481481,0.8461538461538461,0.8518518518518519,0.8446601941747572,0.7868852459016393,0.8278688524590164,0.8454545454545455,0.8468468468468469,,,,,True,True,bow-bigram-tense-sentiment1,comment,Bug,False,False,False,False,True,False,True,recall
57,0.6542056074766355,0.6972477064220184,0.6355932203389829,0.6190476190476191,0.6608695652173913,0.7107438016528925,0.7410714285714286,0.6306306306306306,0.7252747252747253,0.6666666666666666,,,,,False,True,bow-lemmatize-remove_stopwords,stopwords_removal_lemmatization,Bug,True,False,False,True,False,False,False,recall
58,0.8921568627450981,0.8611111111111112,0.8434782608695652,0.8691588785046729,0.9051724137931034,0.8490566037735849,0.8376068376068376,0.82,0.8828828828828829,0.8582677165354331,,,,,True,True,bow-bigram-lemmatize-rating-tense,lemmatized_comment,Bug,True,False,True,False,False,False,True,recall
59,0.5603448275862069,0.6090909090909091,0.6788990825688074,0.6422764227642277,0.7019230769230769,0.6792452830188679,0.5701754385964912,0.7142857142857143,0.6929824561403509,0.5963302752293578,,,,,False,True,bow-lemmatize,lemmatized_comment,Bug,True,False,False,False,False,False,False,recall
60,0.6116504854368932,0.6915887850467289,0.7543859649122807,0.6896551724137931,0.6509433962264151,0.6923076923076923,0.7304347826086957,0.64,0.7281553398058253,0.7115384615384616,,,,,False,True,bow-rating-tense-sentiment1,comment,Bug,False,False,True,False,True,False,True,recall
61,0.6610169491525424,0.660377358490566,0.6608695652173913,0.7363636363636363,0.6276595744680851,0.6548672566371682,0.6636363636363637,0.7052631578947368,0.6371681415929203,0.7289719626168224,,,,,False,True,bow,comment,Bug,False,False,False,False,False,False,False,recall
62,0.7830188679245284,0.8073394495412844,0.7678571428571429,0.8859649122807017,0.8636363636363636,0.8333333333333334,0.7657657657657657,0.7565217391304347,0.8467741935483871,0.8640776699029126,,,,,True,True,bow-bigram-lemmatize-remove_stopwords,stopwords_removal_lemmatization,Bug,True,False,False,True,False,False,False,recall
63,0.6666666666666666,0.7117117117117117,0.7073170731707317,0.6910569105691057,0.7,0.6754385964912281,0.6692913385826772,0.660377358490566,0.6756756756756757,0.6982758620689655,,,,,False,True,bow-lemmatize-remove_stopwords-rating-tense-sentiment2,stopwords_removal_lemmatization,Bug,True,False,True,True,False,True,True,recall
64,0.7547169811320755,0.68,0.6607142857142857,0.7027027027027027,0.6880733944954128,0.5929203539823009,0.6238532110091743,0.6782608695652174,0.6428571428571429,0.6440677966101694,,,,,False,True,bow-lemmatize-rating,lemmatized_comment,Bug,True,False,True,False,False,False,False,recall
65,0.9523809523809524,0.9910714285714286,0.9545454545454546,0.9734513274336284,0.9541284403669724,0.9464285714285714,0.9245283018867924,0.9813084112149532,0.9572649572649572,0.9469026548672568,,,,,True,False,bigram-rating-sentiment1,comment,Bug,False,False,True,False,True,False,False,recall
66,0.8981481481481481,0.8727272727272727,0.8796296296296297,0.85,0.856,0.9107142857142856,0.8818181818181818,0.8666666666666667,0.8527131782945736,0.8083333333333333,,,,,True,False,bigram-lemmatize-remove_stopwords-rating-tense-sentiment2,stopwords_removal_lemmatization,Bug,True,False,True,True,False,True,True,recall
67,0.6893203883495146,0.6446280991735537,0.6548672566371682,0.6532258064516129,0.6346153846153846,0.6923076923076923,0.680327868852459,0.6831683168316832,0.6166666666666667,0.6132075471698113,,,,,False,True,bow-remove_stopwords,stopwords_removal,Bug,False,False,False,True,False,False,False,recall
68,0.6493506493506493,0.6451612903225807,0.6474820143884893,0.7547169811320755,0.6709677419354838,0.6202531645569621,0.5945945945945946,0.6164383561643836,0.6376811594202898,0.6624203821656051,,,,,False,True,bow-lemmatize-remove_stopwords-rating-tense-sentiment1,stopwords_removal_lemmatization,Feature,True,False,True,True,True,False,True,f1score
69,0.7372881355932203,0.7302904564315353,0.7510917030567684,0.7459016393442623,0.7196652719665272,0.7358490566037735,0.7704918032786885,0.7657657657657658,0.7385892116182573,0.6582278481012659,,,,,True,False,bigram,comment,Feature,False,False,False,False,False,False,False,f1score
70,0.6493506493506493,0.6578947368421053,0.5578231292517007,0.6756756756756757,0.7499999999999999,0.631578947368421,0.5657894736842105,0.6322580645161291,0.5925925925925926,0.6625766871165645,,,,,False,True,bow-rating-sentiment1,comment,Feature,False,False,True,False,True,False,False,f1score
71,0.7361963190184049,0.7752808988764045,0.7301587301587301,0.8192771084337349,0.7439024390243902,0.7614213197969543,0.7252747252747253,0.7182320441988951,0.7672955974842768,0.7085714285714286,,,,,True,True,bow-bigram,comment,Feature,False,False,False,False,False,False,False,f1score
72,0.7209302325581395,0.7100591715976331,0.7777777777777779,0.7344632768361582,0.7441860465116279,0.7514450867052023,0.6923076923076923,0.6967741935483871,0.7875000000000001,0.6936416184971098,,,,,True,True,bow-bigram-remove_stopwords-rating-tense-sentiment1,stopwords_removal,Feature,False,False,True,True,True,False,True,f1score
73,0.7472527472527472,0.725,0.7772020725388601,0.8038277511961722,0.7826086956521741,0.7514450867052024,0.7292817679558011,0.7888888888888889,0.7745664739884393,0.807017543859649,,,,,True,True,bow-bigram-tense-sentiment1,comment,Feature,False,False,False,False,True,False,True,f1score
74,0.4958677685950413,0.6713286713286714,0.620253164556962,0.5578231292517007,0.6666666666666666,0.6459627329192547,0.5970149253731343,0.6216216216216216,0.5753424657534246,0.6496815286624203,,,,,False,True,bow-lemmatize-remove_stopwords,stopwords_removal_lemmatization,Feature,True,False,False,True,False,False,False,f1score
75,0.8043478260869564,0.7885714285714287,0.7282608695652174,0.7564766839378239,0.7731958762886597,0.7368421052631579,0.7407407407407407,0.7675675675675675,0.768421052631579,0.7916666666666667,,,,,True,True,bow-bigram-lemmatize-rating-tense,lemmatized_comment,Feature,True,False,True,False,False,False,True,f1score
76,0.6564885496183206,0.6867469879518072,0.6887417218543047,0.6193548387096774,0.5986394557823129,0.5490196078431373,0.6619718309859155,0.6586826347305389,0.6787878787878787,0.6335403726708074,,,,,False,True,bow-lemmatize,lemmatized_comment,Feature,True,False,False,False,False,False,False,f1score
77,0.6666666666666666,0.6266666666666667,0.6745562130177515,0.7176470588235294,0.6490066225165563,0.6493506493506493,0.7133757961783439,0.6388888888888888,0.5846153846153846,0.6973684210526315,,,,,False,True,bow-rating-tense-sentiment1,comment,Feature,False,False,True,False,True,False,True,f1score
78,0.5945945945945946,0.6708074534161491,0.6573426573426573,0.6142857142857143,0.5714285714285714,0.5655172413793104,0.6578947368421053,0.6329113924050632,0.5390070921985816,0.6829268292682926,,,,,False,True,bow,comment,Feature,False,False,False,False,False,False,False,f1score
79,0.6871165644171779,0.7125,0.7349397590361446,0.7657142857142857,0.7019867549668874,0.75,0.7,0.7189542483660131,0.6946107784431137,0.7386363636363636,,,,,True,True,bow-bigram-lemmatize-remove_stopwords,stopwords_removal_lemmatization,Feature,True,False,False,True,False,False,False,f1score
80,0.7750000000000001,0.6415094339622641,0.7030303030303031,0.6582278481012659,0.6266666666666667,0.6666666666666666,0.6797385620915032,0.6351351351351352,0.6081081081081081,0.6620689655172414,,,,,False,True,bow-lemmatize-remove_stopwords-rating-tense-sentiment2,stopwords_removal_lemmatization,Feature,True,False,True,True,False,True,True,f1score
81,0.6107784431137725,0.6530612244897959,0.5797101449275363,0.6341463414634145,0.6467065868263473,0.5441176470588235,0.715151515151515,0.6323529411764707,0.681081081081081,0.5974025974025975,,,,,False,True,bow-lemmatize-rating,lemmatized_comment,Feature,True,False,True,False,False,False,False,f1score
82,0.7264957264957265,0.7031963470319633,0.7155172413793103,0.6982758620689654,0.7207207207207206,0.7172995780590717,0.7172995780590717,0.7796610169491526,0.7705627705627706,0.7131147540983608,,,,,True,False,bigram-rating-sentiment1,comment,Feature,False,False,True,False,True,False,False,f1score
83,0.6752136752136753,0.7272727272727273,0.6956521739130435,0.6831683168316832,0.7280701754385964,0.7094017094017093,0.7174887892376681,0.7636363636363637,0.6926829268292682,0.7565217391304347,,,,,True,False,bigram-lemmatize-remove_stopwords-rating-tense-sentiment2,stopwords_removal_lemmatization,Feature,True,False,True,True,False,True,True,f1score
84,0.5714285714285714,0.5974025974025975,0.6913580246913579,0.6099290780141843,0.5625,0.631578947368421,0.5633802816901408,0.5736434108527131,0.6081081081081081,0.631578947368421,,,,,False,True,bow-remove_stopwords,stopwords_removal,Feature,False,False,False,True,False,False,False,f1score
85,,,,,,,,,,,0.6499066334031115,0.7725399694552478,0.5622426321825198,3.710900020599365,False,True,bow-lemmatize-remove_stopwords-rating-tense-sentiment1,stopwords_removal_lemmatization,Feature,True,False,True,True,True,False,True,meanscores
86,,,,,,,,,,,0.7353160891760064,0.5957591261485942,0.9639487971168714,0.7937999963760376,True,False,bigram,comment,Feature,False,False,False,False,False,False,False,meanscores
87,,,,,,,,,,,0.6375539956398049,0.7697098116885028,0.5457639545818813,5.0327999830245975,False,True,bow-rating-sentiment1,comment,Feature,False,False,True,False,True,False,False,meanscores
88,,,,,,,,,,,0.7485610610837944,0.739208213293178,0.7593325431986008,5.898799991607666,True,True,bow-bigram,comment,Feature,False,False,False,False,False,False,False,meanscores
89,,,,,,,,,,,0.7309085096339729,0.769332950162197,0.7011051635494814,4.603000020980835,True,True,bow-bigram-remove_stopwords-rating-tense-sentiment1,stopwords_removal,Feature,False,False,True,True,True,False,True,meanscores
90,,,,,,,,,,,0.7687091028037935,0.7580785837551733,0.7805964534747618,5.984300017356873,True,True,bow-bigram-tense-sentiment1,comment,Feature,False,False,False,False,True,False,True,meanscores
91,,,,,,,,,,,0.6101562674728898,0.7676730799245429,0.5128377366230507,3.463700079917908,False,True,bow-lemmatize-remove_stopwords,stopwords_removal_lemmatization,Feature,True,False,False,True,False,False,False,meanscores
92,,,,,,,,,,,0.7656090817319798,0.7519610961428655,0.7807265940942953,4.534800052642822,True,True,bow-bigram-lemmatize-rating-tense,lemmatized_comment,Feature,True,False,True,False,False,False,True,meanscores
93,,,,,,,,,,,0.64319738789347,0.756905107592798,0.5607949792941506,3.499800014495849,False,True,bow-lemmatize,lemmatized_comment,Feature,True,False,False,False,False,False,False,meanscores
94,,,,,,,,,,,0.6618142367777069,0.7720135462664197,0.5819176415466749,5.122399997711182,False,True,bow-rating-tense-sentiment1,comment,Feature,False,False,True,False,True,False,True,meanscores
95,,,,,,,,,,,0.618671628316104,0.7446218962988939,0.532582535498684,4.7875,False,True,bow,comment,Feature,False,False,False,False,False,False,False,meanscores
96,,,,,,,,,,,0.7204458754579985,0.7691845207859866,0.6792659880786853,3.998800015449524,True,True,bow-bigram-lemmatize-remove_stopwords,stopwords_removal_lemmatization,Feature,True,False,False,True,False,False,False,meanscores
97,,,,,,,,,,,0.6656151689279154,0.7838416496987209,0.5810383032416284,3.4289999961853033,False,True,bow-lemmatize-remove_stopwords-rating-tense-sentiment2,stopwords_removal_lemmatization,Feature,True,False,True,True,False,True,True,meanscores
98,,,,,,,,,,,0.6294508522691353,0.7493849553242375,0.5451381277919622,3.752199959754944,False,True,bow-lemmatize-rating,lemmatized_comment,Feature,True,False,True,False,False,False,False,meanscores
99,,,,,,,,,,,0.7262143595425113,0.5839468626028766,0.9624140506284904,0.7715999603271484,True,False,bigram-rating-sentiment1,comment,Feature,False,False,True,False,True,False,False,meanscores
100,,,,,,,,,,,0.7149108596905169,0.5969770384262606,0.8948884599347637,0.6200000047683716,True,False,bigram-lemmatize-remove_stopwords-rating-tense-sentiment2,stopwords_removal_lemmatization,Feature,True,False,True,True,False,True,True,meanscores
101,,,,,,,,,,,0.6040907966924516,0.8210233359155185,0.481905506096391,3.6618999481201167,False,True,bow-remove_stopwords,stopwords_removal,Feature,False,False,False,True,False,False,False,meanscores
102,0.746268656716418,0.78125,0.75,0.8333333333333334,0.8253968253968254,0.7424242424242424,0.7586206896551724,0.7758620689655172,0.7586206896551724,0.7536231884057971,,,,,False,True,bow-lemmatize-remove_stopwords-rating-tense-sentiment1,stopwords_removal_lemmatization,Feature,True,False,True,True,True,False,True,precision
103,0.6041666666666666,0.5945945945945946,0.6099290780141844,0.6148648648648649,0.5695364238410596,0.5909090909090909,0.6482758620689655,0.6343283582089553,0.5973154362416108,0.4936708860759494,,,,,True,False,bigram,comment,Feature,False,False,False,False,False,False,False,precision
104,0.78125,0.7936507936507936,0.7592592592592593,0.78125,0.8260869565217391,0.7741935483870968,0.6825396825396826,0.765625,0.7272727272727273,0.8059701492537313,,,,,False,True,bow-rating-sentiment1,comment,Feature,False,False,True,False,True,False,False,precision
105,0.7228915662650602,0.7752808988764045,0.7040816326530612,0.8395061728395061,0.7439024390243902,0.7211538461538461,0.6875,0.7386363636363636,0.7625,0.6966292134831461,,,,,True,True,bow-bigram,comment,Feature,False,False,False,False,False,False,False,precision
